id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,some_place,b1,b2,b3,b4,b5,b6,db1,db2,db3,db4,db5,db6
2923,NA,NA,901,1920,2122,us ug,Belong,Some Place,OtherL2a,LGBTQA3,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
2925,NA,NA,903,1819,2122,us ug,Belong,Some Place,DuckNest,Craft,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2927,NA,NA,905,2122,2122,us ug,Belong,Some Place,Fishbowl,Courtyard,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
2936,NA,NA,914,1819,2122,us ug,Belong,Some Place,Green,FreshMarket,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
2938,NA,NA,916,1920,2122,us ug,Belong,Some Place,Mills,MCC,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
2939,NA,NA,917,1819,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2940,NA,NA,918,0708,2122,us ug,Belong,Some Place,NSU,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2944,NA,NA,922,1819,2122,us ug,Belong,Some Place,Fishbowl,OLounge,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2945,NA,NA,923,1920,2122,us ug,Belong,Some Place,Green,Veterans,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2948,NA,NA,926,2122,2122,us ug,Belong,Some Place,TaylorLounge,Fishbowl,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
2949,NA,NA,927,2122,2122,us ug,Belong,Some Place,Fishbowl,Courtyard,AtriumEast,NA,NA,NA,NA,NA,NA,NA,NA,NA
2950,NA,NA,928,1819,2122,us ug,Belong,Some Place,Womens,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2951,NA,NA,929,2122,2122,us ug,Belong,Some Place,MCC,Green,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2952,NA,NA,930,2122,2122,us ug,Belong,Some Place,KWVA,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2953,NA,NA,932,1819,2122,us ug,Belong,Some Place,Amphitheater,Green,OtherGc,NA,NA,NA,NA,NA,NA,NA,NA,NA
2957,NA,NA,936,2122,2122,us ug,Belong,Some Place,Amphitheater,TaylorLounge,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2958,NA,NA,937,1920,2122,us ug,Belong,Some Place,Fishbowl,Green,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
2959,NA,NA,938,2122,2122,us ug,Belong,Some Place,Chipotle,Panda,LittleBigBurger,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961,NA,NA,940,2122,2122,us ug,Belong,Some Place,Fishbowl,Green,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA
2965,NA,NA,944,2122,2122,us ug,Belong,Some Place,Hallway1,FishbowlTerrace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2966,NA,NA,945,1819,2122,us ug,Belong,Some Place,Amphitheater,Emerald,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
2968,NA,NA,947,2021,2122,us ug,Belong,Some Place,Green,Patio,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2969,NA,NA,948,1819,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2971,NA,NA,951,1920,2122,us ug,Belong,Some Place,MCC,Courtyard,Bartolottis,NA,NA,NA,NA,NA,NA,NA,NA,NA
2973,NA,NA,953,2021,2122,us ug,Belong,Some Place,Amphitheater,OtherL3b,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
2974,NA,NA,954,2122,2122,us ug,Belong,Some Place,ROAR,OLounge,OtherGc,NA,NA,NA,NA,NA,NA,NA,NA,NA
2976,NA,NA,956,2122,2122,us ug,Belong,Some Place,Mills,Fishbowl,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
2982,NA,NA,962,2122,2122,us ug,Belong,Some Place,DuckStore,Courtyard,ClubSports,NA,NA,NA,NA,NA,NA,NA,NA,NA
2985,NA,NA,965,2122,2122,us ug,Belong,Some Place,LGBTQA3,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2987,NA,NA,967,1920,2122,us ug,Belong,Some Place,Fishbowl,Green,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
2989,NA,NA,969,1920,2122,us ug,Belong,Some Place,Redwood,CSIR,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2991,NA,NA,971,2122,2122,us ug,Belong,Some Place,Hallway2,BallroomTerrace,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
2993,NA,NA,973,2122,2122,us ug,Belong,Some Place,Amphitheater,Green,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
2994,NA,NA,974,1819,2122,us ug,Belong,Some Place,Fishbowl,Green,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
2995,NA,NA,975,2122,2122,us ug,Belong,Some Place,Fishbowl,JambaJuice,FreshMarket,NA,NA,NA,NA,NA,NA,NA,NA,NA
2998,NA,NA,978,2021,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3000,NA,NA,980,2122,2122,us ug,Belong,Some Place,OP,Womens,FreshMarket,NA,NA,NA,NA,NA,NA,NA,NA,NA
3004,NA,NA,984,2021,2122,us ug,Belong,Some Place,Fishbowl,AtriumEast,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3005,NA,NA,985,2122,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3006,NA,NA,986,2021,2122,us ug,Belong,Some Place,Amphitheater,Fishbowl,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
3007,NA,NA,987,2122,2122,us ug,Belong,Some Place,MCC,Fishbowl,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,NA,NA,997,2021,2122,us ug,Belong,Some Place,Amphitheater,MCC,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
3019,NA,NA,999,1920,2122,us ug,Belong,Some Place,Patio,Womens,KWVA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3023,NA,NA,1003,2021,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3024,NA,NA,1004,1920,2122,us ug,Belong,Some Place,StudentLounge,Courtyard,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
3029,NA,NA,1009,1819,2122,us ug,Belong,Some Place,LGBTQA3,Craft,OtherGc,NA,NA,NA,NA,NA,NA,NA,NA,NA
3030,NA,NA,1010,1819,2122,us ug,Belong,Some Place,Courtyard,Green,FSL,NA,NA,NA,NA,NA,NA,NA,NA,NA
3033,NA,NA,1013,2122,2122,us ug,Belong,Some Place,BallroomTerrace,Panda,Patio,NA,NA,NA,NA,NA,NA,NA,NA,NA
3040,NA,NA,1020,2122,2122,us ug,Belong,Some Place,Mens,MCC,OtherGe,NA,NA,NA,NA,NA,NA,NA,NA,NA
3043,NA,NA,1023,2122,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3044,NA,NA,1024,2122,2122,us ug,Belong,Some Place,BallroomTerrace,Courtyard,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3047,NA,NA,1027,2021,2122,us ug,Belong,Some Place,StudentLounge,Green,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3048,NA,NA,1028,2021,2122,us ug,Belong,Some Place,Emerald,LGBTQA3,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
3049,NA,NA,1029,2122,2122,us ug,Belong,Some Place,Admin,DuckNest,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
3055,NA,NA,1035,2021,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3056,NA,NA,1036,1819,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3059,NA,NA,1039,1819,2122,us ug,Belong,Some Place,Courtyard,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3062,NA,NA,1042,2021,2122,us ug,Belong,Some Place,DiamondLake,MCC,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
3070,NA,NA,1050,1819,2122,us ug,Belong,Some Place,Fishbowl,Green,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
3071,NA,NA,1051,2122,2122,us ug,Belong,Some Place,Ballroom,DuckStore,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
3074,NA,NA,1054,2122,2122,us ug,Belong,Some Place,DiamondLake,LGBTQA3,ROAR,NA,NA,NA,NA,NA,NA,NA,NA,NA
3076,NA,NA,1056,2021,2122,us ug,Belong,Some Place,LGBTQA3,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3077,NA,NA,1057,1920,2122,us ug,Belong,Some Place,Starbucks,Womens,Holden,NA,NA,NA,NA,NA,NA,NA,NA,NA
3078,NA,NA,1058,2021,2122,us ug,Belong,Some Place,Fishbowl,AtriumSouth,FishbowlTerrace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3081,NA,NA,1061,1920,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3083,NA,NA,1063,1819,2122,us ug,Belong,Some Place,Chipotle,Courtyard,Patio,NA,NA,NA,NA,NA,NA,NA,NA,NA
3084,NA,NA,1064,1920,2122,us ug,Belong,Some Place,Fishbowl,Courtyard,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3086,NA,NA,1066,2021,2122,us ug,Belong,Some Place,Fishbowl,Courtyard,FreshMarket,NA,NA,NA,NA,NA,NA,NA,NA,NA
3088,NA,NA,1068,1920,2122,us ug,Belong,Some Place,MCC,Womens,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3089,NA,NA,1069,1920,2122,us ug,Belong,Some Place,Emerald,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3090,NA,NA,1070,1920,2122,us ug,Belong,Some Place,ISG,MCC,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3091,NA,NA,1071,2021,2122,us ug,Belong,Some Place,MCC,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3095,NA,NA,1075,2223,2122,us ug,Belong,Some Place,Esports,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3096,NA,NA,1076,1819,2122,us ug,Belong,Some Place,Ballroom,MCC,DuckStore,NA,NA,NA,NA,NA,NA,NA,NA,NA
3098,NA,NA,1078,1920,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3105,NA,NA,1085,1819,2122,us ug,Belong,Some Place,CSIR,Mills,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3105,NA,NA,1085,1819,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,MCC,ASUO,NoPlace,NA,NA,NA
3110,NA,NA,1090,1920,2122,us ug,Belong,Some Place,OtherL3b,McMillan,Fishbowl,NA,NA,NA,NA,NA,NA,NA,NA,NA
3112,NA,NA,1092,2021,2122,us ug,Belong,Some Place,Green,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3114,NA,NA,1094,2021,2122,us ug,Belong,Some Place,Courtyard,FreshMarket,OtherGe,NA,NA,NA,NA,NA,NA,NA,NA,NA
3115,NA,NA,1095,2122,2122,us ug,Belong,Some Place,Chipotle,Green,ClubSports,NA,NA,NA,NA,NA,NA,NA,NA,NA
3120,NA,NA,1100,2122,2122,us ug,Belong,Some Place,Swindells,Fishbowl,KWVA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3124,NA,NA,1104,0102,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3130,NA,NA,1110,2021,2122,us ug,Belong,Some Place,Hallway2,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3131,NA,NA,1111,1819,2122,us ug,Belong,Some Place,Ballroom,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3132,NA,NA,1112,2021,2122,us ug,Belong,Some Place,Fishbowl,Green,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
3133,NA,NA,1113,1920,2122,us ug,Belong,Some Place,MCC,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3134,NA,NA,1114,1920,2122,us ug,Belong,Some Place,Fishbowl,Green,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
3137,NA,NA,1117,1920,2122,us ug,Belong,Some Place,Fishbowl,Womens,ASUO,NA,NA,NA,NA,NA,NA,NA,NA,NA
3140,NA,NA,1120,2021,2122,us ug,Belong,Some Place,Courtyard,Other,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3151,NA,NA,1133,1920,2122,us ug,Belong,Some Place,LGBTQA3,Womens,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3153,NA,NA,1135,1819,2122,us ug,Belong,Some Place,ISG,Fishbowl,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
3154,NA,NA,1136,1819,2122,us ug,Belong,Some Place,OP,DuckNest,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
3155,NA,NA,1137,2021,2122,us ug,Belong,Some Place,Starbucks,Womens,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
3158,NA,NA,1140,1819,2122,us ug,Belong,Some Place,Womens,DuckNest,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
3160,NA,NA,1142,2021,2122,us ug,Belong,Some Place,Miller,MCC,Courtyard,NA,NA,NA,NA,NA,NA,NA,NA,NA
3163,NA,NA,1145,2021,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3170,NA,NA,1152,2122,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3171,NA,NA,1153,2021,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3172,NA,NA,1154,1819,2122,us ug,Belong,Some Place,Mills,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3176,NA,NA,1158,1920,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3178,NA,NA,1160,1920,2122,us ug,Belong,Some Place,MCC,Courtyard,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3182,NA,NA,1164,2122,2122,us ug,Belong,Some Place,Mills,Fishbowl,Bartolottis,NA,NA,NA,NA,NA,NA,NA,NA,NA
3184,NA,NA,1166,1718,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3185,NA,NA,1167,1920,2122,us ug,Belong,Some Place,CraftOutdoor,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3186,NA,NA,1168,2122,2122,us ug,Belong,Some Place,Fishbowl,Green,OtherGc,NA,NA,NA,NA,NA,NA,NA,NA,NA
3188,NA,NA,1170,2122,2122,us ug,Belong,Some Place,Courtyard,Green,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3190,NA,NA,1172,1920,2122,us ug,Belong,Some Place,MCC,Womens,OB1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3194,NA,NA,1176,2021,2122,us ug,Belong,Some Place,OP,SSC,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
3195,NA,NA,1177,1819,2122,us ug,Belong,Some Place,Amphitheater,MCC,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
3196,NA,NA,1178,2122,2122,us ug,Belong,Some Place,Amphitheater,CSIR,ROAR,NA,NA,NA,NA,NA,NA,NA,NA,NA
3198,NA,NA,1180,1819,2122,us ug,Belong,Some Place,DuckStore,Bartolottis,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
3202,NA,NA,1184,1819,2122,us ug,Belong,Some Place,CSIR,MCC,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
3211,NA,NA,1194,1819,2122,us ug,Belong,Some Place,DuckStore,Green,Other1d,NA,NA,NA,NA,NA,NA,NA,NA,NA
3212,NA,NA,1195,1819,2122,us ug,Belong,Some Place,Redwood,Courtyard,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3216,NA,NA,1199,1819,2122,us ug,Belong,Some Place,MCC,Courtyard,LGBTQA3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3221,NA,NA,1205,1920,2122,us ug,Belong,Some Place,Ballroom,DuckStore,Bartolottis,NA,NA,NA,NA,NA,NA,NA,NA,NA
3222,NA,NA,1206,1819,2122,us ug,Belong,Some Place,Fishbowl,Green,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3225,NA,NA,1209,1920,2122,us ug,Belong,Some Place,Fishbowl,Green,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
3230,NA,NA,1214,1819,2122,us ug,Belong,Some Place,Redwood,CSIR,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3231,NA,NA,1215,1920,2122,us ug,Belong,Some Place,Fishbowl,Chipotle,ComputerLab,NA,NA,NA,NA,NA,NA,NA,NA,NA
3234,NA,NA,1219,1819,2122,us ug,Belong,Some Place,Mills,ISA,ASUO,NA,NA,NA,NA,NA,NA,NA,NA,NA
3236,NA,NA,1221,2223,2122,us ug,Belong,Some Place,Ballroom,Panda,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3240,NA,NA,1225,2122,2122,us ug,Belong,Some Place,Mills,Fishbowl,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
3246,NA,NA,1231,1819,2122,us ug,Belong,Some Place,Fishbowl,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3247,NA,NA,1232,2021,2122,us ug,Belong,Some Place,Courtyard,Green,Other1d,NA,NA,NA,NA,NA,NA,NA,NA,NA
3253,NA,NA,1249,2021,2122,us ug,Belong,Some Place,Mills,Womens,Craft,NA,NA,NA,NA,NA,NA,NA,NA,NA
3254,NA,NA,1251,2021,2122,us ug,Belong,Some Place,Mills,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3254,NA,NA,1251,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Ballroom,MCC,NoPlace,NA,NA,NA
3257,NA,NA,1273,2122,2122,us ug,Belong,Some Place,MCC,Green,ClubSports,NA,NA,NA,NA,NA,NA,NA,NA,NA
3259,NA,NA,1298,1920,2122,us ug,Belong,Some Place,Fishbowl,Courtyard,AtriumSouth,NA,NA,NA,NA,NA,NA,NA,NA,NA
3263,NA,NA,1319,2223,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3265,NA,NA,1347,2021,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3267,NA,NA,1365,2021,2122,us ug,Belong,Some Place,Mills,Bartolottis,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3277,NA,NA,1395,2122,2122,us ug,Belong,Some Place,Ballroom,Courtyard,LGBTQA3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3280,NA,NA,1402,1920,2122,us ug,Belong,Some Place,Amphitheater,Fishbowl,Womens,NA,NA,NA,NA,NA,NA,NA,NA,NA
3281,NA,NA,1405,2122,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3283,NA,NA,1412,2122,2122,us ug,Belong,No Place,NoPlace,NoPlace,NoPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA
3284,NA,NA,1414,2122,2122,us ug,Belong,Some Place,Hallway1,Fishbowl,Green,NA,NA,NA,NA,NA,NA,NA,NA,NA
3294,NA,NA,1450,2122,2122,us ug,Belong,Some Place,OtherL3b,Mills,OLounge,NA,NA,NA,NA,NA,NA,NA,NA,NA
3296,NA,NA,1463,1920,2122,us ug,Belong,Some Place,Fishbowl,FishbowlTerrace,OB1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,NA,NA,4,2122,2122,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
2063,NA,NA,7,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,TaylorLounge,FSL,Esports,NA,NA,NA
2069,NA,NA,13,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Ballroom,OtherGf,OtherGe,NA,NA,NA
2092,NA,NA,36,1920,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,OLounge,AtriumSouth,NA,NA,NA
2095,NA,NA,39,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,NoPlace,NoPlace,NA,NA,NA
2098,NA,NA,42,1718,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,AtriumSouth,NA,NA,NA
2103,NA,NA,47,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,ClubSports,NoPlace,NoPlace,NA,NA,NA
2105,NA,NA,49,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,BallroomStage,Ballroom,Gumwood,NA,NA,NA
2106,NA,NA,50,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,OtherGc,NoPlace,NA,NA,NA
2109,NA,NA,53,1819,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Green,OLounge,OtherGc,NA,NA,NA
2118,NA,NA,62,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Ballroom,Fishbowl,Green,NA,NA,NA
2122,NA,NA,67,1920,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,CraterLakeNorth,Courtyard,NA,NA,NA
2138,NA,NA,83,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,Green,NA,NA,NA
2139,NA,NA,84,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,ClubSports,ASUO,NA,NA,NA
2155,NA,NA,100,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Hallway2,Courtyard,Patio,NA,NA,NA
2156,NA,NA,101,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,NoPlace,NoPlace,NA,NA,NA
2160,NA,NA,105,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,TaylorLounge,Fishbowl,OLounge,NA,NA,NA
2166,NA,NA,111,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,CSIR,ASUO,KWVA,NA,NA,NA
2176,NA,NA,121,1920,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,NoPlace,NoPlace,NA,NA,NA
2179,NA,NA,124,2223,2122,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
2188,NA,NA,133,1920,2122,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
2222,NA,NA,168,2223,2122,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
2225,NA,NA,172,1819,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,Patio,NA,NA,NA
2233,NA,NA,180,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,NoPlace,NoPlace,NA,NA,NA
2234,NA,NA,181,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Emerald,NoPlace,NoPlace,NA,NA,NA
2238,NA,NA,185,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,CampusCopy,NA,NA,NA
2254,NA,NA,201,1112,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,NoPlace,NoPlace,NA,NA,NA
2257,NA,NA,204,1920,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,Other1d,NA,NA,NA
2263,NA,NA,210,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Ballroom,Green,Craft,NA,NA,NA
2267,NA,NA,214,2021,2122,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
2273,NA,NA,220,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,Bartolottis,NoPlace,NA,NA,NA
2274,NA,NA,221,1920,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,OP,ASUO,Craft,NA,NA,NA
2307,NA,NA,254,1819,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Courtyard,Green,NA,NA,NA
2309,NA,NA,256,2122,2122,us ug,Don't Belong,No Place,NA,NA,NA,NA,NA,NA,NoPlace,NoPlace,NoPlace,NA,NA,NA
2321,NA,NA,269,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Esports,OLounge,NA,NA,NA
2330,NA,NA,278,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,DuckStore,LGBTQA3,NoPlace,NA,NA,NA
2332,NA,NA,280,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,ComputerLab,OtherGf,NA,NA,NA
2335,NA,NA,283,2122,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,NoPlace,NoPlace,NA,NA,NA
2336,NA,NA,284,1920,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Green,FishbowlTerrace,NA,NA,NA
2338,NA,NA,286,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,NoPlace,NoPlace,NA,NA,NA
2345,NA,NA,293,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Fishbowl,Chipotle,NoPlace,NA,NA,NA
2357,NA,NA,305,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,TaylorLounge,Fishbowl,Green,NA,NA,NA
2369,NA,NA,317,2021,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Courtyard,FSL,OLounge,NA,NA,NA
2382,NA,NA,330,1920,2122,us ug,Don't Belong,Some Place,NA,NA,NA,NA,NA,NA,Craft,NoPlace,NoPlace,NA,NA,NA
